Codibge7;acidente;homicidio;suicidio;indeterminado;veiculos;h_legal
4126256;12;39;5;3;31;0
3504503;5;5;14;0;26;0
2906501;5;49;1;4;17;0
5107958;13;29;4;2;43;0
2101400;7;30;4;1;22;0
3549102;20;2;3;2;16;0
4303004;16;12;6;2;22;0
3147105;6;7;6;1;24;0
5220454;0;13;2;6;13;0
3162500;18;10;5;9;25;0
3557105;5;7;3;35;20;0
3147006;7;27;7;0;23;0
3508504;9;17;4;0;18;0
1302504;10;24;1;5;14;0
3113404;3;13;3;14;22;0
3133808;16;9;7;5;18;0
3530805;6;5;7;0;29;0
3509007;1;10;5;2;22;0
5205109;4;7;7;3;25;0
1301902;4;11;1;0;5;0
2802908;7;40;13;4;20;0
3522109;47;21;7;0;27;1
4104303;24;51;3;1;60;0
2612505;3;40;0;0;12;0
2412005;4;25;0;6;10;0
3522406;14;12;5;8;36;0
3305208;1;27;2;4;26;0
5102504;13;22;6;3;54;0
5211909;4;35;5;1;19;0
2932903;10;90;4;0;16;0
1100023;7;50;4;1;33;0
3132404;18;8;4;2;27;0
2928703;17;45;3;7;38;0
1507300;8;23;6;4;23;0
3526704;6;10;1;8;14;0
3138203;15;13;13;1;37;0
1501808;15;11;2;1;3;0
5211503;9;12;8;2;28;0
4119509;2;103;4;3;7;0
3104007;7;7;11;0;20;0
2600054;0;44;1;1;3;0
3300308;16;9;1;1;18;0
2803500;12;33;8;5;22;0
5215231;0;47;2;0;1;0
3504008;2;7;5;14;20;0
4309308;1;35;5;2;15;0
3302270;3;56;2;5;7;0
3302205;31;26;6;0;33;0
4307005;17;18;14;0;27;0
2305506;7;28;13;1;36;0
4103701;1;20;3;2;20;0
1508100;17;64;4;0;39;1
3134202;7;17;4;1;32;0
4218707;20;18;12;2;64;0
1503606;11;36;8;1;24;0
1505502;5;99;1;4;11;0
1500602;19;64;4;4;45;0
2501807;4;59;1;0;7;0
1501303;2;47;1;0;6;0
2101202;4;31;8;1;20;0
5208004;4;44;5;5;20;0
2910727;14;93;2;7;18;5
2510808;4;58;11;14;31;0
4128104;22;54;6;5;55;0
3143906;19;11;2;8;48;0
3510500;5;42;1;8;28;0
1600600;5;29;4;0;9;0
3523404;1;11;3;1;33;0
3169901;25;14;5;4;51;0
5008305;20;37;9;5;32;0
2606804;4;52;0;0;23;0
1303403;7;9;2;2;5;0
2613701;3;27;0;0;6;0
3534708;4;9;8;0;21;0
4100400;4;75;4;3;13;0
3119401;2;24;3;12;6;0
5003207;16;29;5;1;17;0
2100055;9;45;3;0;39;0
4101507;10;15;3;2;55;0
5221403;0;1;0;2;0;0
3171204;3;38;3;5;8;0
2107506;0;10;5;0;5;0
3202405;13;49;4;4;29;0
4202909;7;3;9;6;37;0
3545209;9;8;4;0;8;0
3304524;10;35;1;1;14;0
3539806;1;10;6;8;6;0
3147907;5;9;5;18;31;0
3556206;7;3;5;4;10;0
3556503;1;17;3;5;3;0
4302105;6;14;16;1;32;1
3554003;7;15;6;2;27;0
4202008;31;30;5;0;43;2
1504422;6;111;0;0;8;0
3525003;1;11;4;0;7;0
2924009;11;64;2;10;16;0
3506508;0;9;7;10;11;0
3557006;8;5;7;0;6;0
3547304;5;19;2;3;13;0
3204906;25;74;4;4;66;0
3302007;2;58;3;24;37;11
3131703;8;9;8;4;19;0
3103504;21;18;8;2;42;0
3551702;6;14;6;1;33;0
3201506;25;46;6;1;53;0
3300209;14;37;2;14;28;0
3518404;3;25;6;23;34;0
3505500;19;16;8;1;37;0
4104204;12;56;4;10;57;0
3511102;47;18;23;1;46;0
3543303;7;27;4;10;2;0
5107909;15;34;4;4;47;0
1501709;3;29;1;5;8;0
2307700;7;22;4;6;14;0
2306405;5;19;2;3;28;0
3118304;2;8;11;6;20;0
1100122;6;0;0;2;72;0
4301602;7;13;5;0;22;0
4119152;3;101;3;2;3;0
2103307;0;23;6;2;16;0
2930709;5;214;4;8;16;3
4303103;1;21;3;2;3;0
4316808;21;10;15;0;34;0
3513504;2;30;3;9;30;0
3503307;8;12;3;27;34;0
4101804;8;68;2;14;24;0
4127700;16;34;7;3;51;0
3304201;17;45;8;2;31;0
2513703;7;80;1;1;22;0
1502103;12;10;5;2;5;0
4101408;33;28;9;1;48;0
2304202;7;43;9;4;23;0
3170701;7;11;9;1;29;0
4322400;9;16;6;1;20;0
3156700;4;21;3;83;14;0
3105608;33;4;10;12;47;0
3504107;10;24;5;7;43;0
2925303;15;160;1;4;19;0
3507506;13;13;11;4;36;0
3302700;7;32;0;4;23;1
2606002;8;56;5;1;42;0
2616407;4;64;5;6;16;0
3152501;30;7;10;5;37;0
4320008;9;48;9;1;18;0
3525300;21;18;9;0;47;0
3516408;9;30;3;6;10;0
5221858;0;95;6;1;12;0
3168606;59;40;8;2;97;0
3530706;7;12;9;1;32;0
4211900;3;12;2;0;10;0
2903201;16;0;1;129;4;0
3304144;4;52;2;11;18;0
2931350;19;121;5;23;71;0
3148004;28;28;20;3;73;0
4118204;22;39;8;4;51;0
1500107;11;30;3;5;11;0
3203205;17;80;6;6;58;0
2900702;16;77;6;15;43;0
4208906;21;12;12;0;66;0
3522307;10;20;11;19;29;0
2603454;5;50;4;3;8;0
2207702;9;38;13;5;47;0
3507605;34;15;8;2;65;0
3538006;2;16;12;15;26;0
3548807;15;8;2;2;16;0
1702109;31;61;8;2;70;0
2918001;13;71;4;7;80;1
3151800;19;12;15;17;35;0
3522208;10;83;8;26;18;0
1505536;18;84;3;2;35;0
3523909;12;17;12;2;54;1
3516309;17;35;2;0;23;0
2103000;11;42;7;4;36;0
2112209;1;26;7;17;15;0
4209300;9;26;13;17;43;0
3303203;8;58;1;13;7;2
3129806;5;55;2;0;8;0
5200258;4;100;3;0;12;0
2804805;5;58;7;0;20;0
2111201;9;30;5;2;7;0
2919207;26;193;9;9;15;3
3305802;12;21;7;13;44;0
4109401;26;46;11;4;69;0
3515707;5;26;4;10;9;0
3302858;7;49;4;9;12;0
3300100;26;64;5;2;48;0
1502400;7;98;4;0;40;0
5212501;17;133;7;4;42;0
5218805;11;94;7;8;60;0
3300407;24;38;12;3;37;0
3545803;6;21;3;0;25;0
3502804;46;43;11;3;70;0
3303401;20;26;14;13;48;1
4208203;47;57;16;1;82;0
4204202;21;42;19;2;104;0
2913606;30;121;6;16;38;0
4314100;44;70;32;10;85;0
2602902;15;133;4;23;41;0
3300704;28;92;7;8;49;0
3543907;23;26;12;0;43;0
2312908;38;53;22;0;202;0
3201209;54;51;11;5;113;0
4204608;26;28;17;1;57;0
3519071;7;29;4;1;13;0
5107602;35;81;12;17;115;0
4300604;12;85;4;30;6;0
5003702;38;95;20;8;104;0
4315602;21;28;17;16;46;0
2918407;23;93;7;7;58;0
3522505;10;49;5;2;27;0
3513009;15;36;4;3;26;0
3520509;9;26;4;15;33;0
2403251;1;40;1;17;11;0
3157807;8;73;7;0;16;0
2914802;28;209;13;19;67;0
3302403;23;109;7;20;40;0
3541406;66;62;11;3;46;0
3503208;40;22;13;2;73;0
2307650;9;102;6;12;24;0
4216602;18;43;12;5;82;0
3501608;24;16;7;2;62;0
3524402;24;42;9;9;47;0
4105805;6;107;14;8;32;0
3122306;14;19;19;3;52;0
2700300;54;223;18;0;183;0
4318705;8;88;10;4;47;0
3167202;23;52;16;24;59;0
3529005;55;22;15;4;66;0
3301900;14;107;3;8;37;1
3548906;19;11;18;27;44;1
3302502;5;71;4;8;14;1
1721000;46;52;20;17;103;1
1504208;34;259;10;0;109;0
4313409;10;58;14;1;59;0
4323002;6;66;15;27;21;0
3131307;40;67;13;38;38;3
3515004;4;53;7;7;23;0
3505708;11;30;11;14;34;0
3552403;20;41;14;3;55;0
2905701;29;144;7;13;48;3
3552809;24;44;8;20;37;0
2105302;30;138;13;1;141;0
2307304;4;64;4;11;36;0
5108402;26;135;7;2;64;0
4309209;8;41;12;28;21;0
4108304;41;187;11;2;84;2
3306305;67;83;10;4;55;1
2408003;17;136;18;3;139;0
4316907;35;35;24;12;72;0
3541000;55;58;17;0;69;10
3552502;24;51;10;38;24;0
3127701;52;117;11;35;100;0
4125506;24;152;13;15;57;0
3526902;26;25;17;22;65;0
3554102;23;65;12;12;52;0
1400100;14;81;21;18;96;0
4104808;27;132;11;4;129;0
3518701;26;53;15;18;38;1
2611101;35;82;18;13;91;0
1506807;23;9;3;18;60;0
3303906;76;30;16;8;50;0
3170107;38;50;20;7;88;0
3154606;1;98;8;43;24;0
2610707;10;130;1;23;23;0
2933307;28;267;13;29;136;1
4202404;39;32;23;4;125;0
4119905;32;84;23;11;111;0
2604106;38;153;17;17;140;0
3516200;20;17;19;34;78;0
3523107;13;121;4;6;39;0
4304606;26;128;17;22;51;0
2303709;12;153;12;13;63;0
3205309;161;231;18;6;159;0
4314407;23;41;18;22;89;0
3551009;19;58;29;19;31;1
5201108;60;101;17;20;165;0
1200401;38;97;27;3;99;0
3506003;69;54;46;4;72;0
3201308;30;256;13;12;35;0
4115200;46;51;13;2;162;0
3143302;19;92;15;59;129;0
3538709;22;62;17;45;70;0
3510609;9;36;27;28;14;2
3525904;26;32;14;17;119;2
2609600;5;159;11;22;16;0
3106705;25;215;9;31;95;0
2504009;55;218;20;0;189;0
3513801;42;130;19;7;60;0
3530607;51;45;16;41;81;0
1600303;31;194;17;0;110;0
3549805;15;49;13;79;152;0
3205002;94;385;20;3;133;0
3205200;47;219;18;10;45;0
3529401;5;51;7;29;20;0
3548500;82;62;29;1;97;0
4205407;73;97;30;15;96;0
1100205;89;214;37;16;260;0
4305108;77;124;32;0;86;8
5201405;31;172;19;8;96;0
3305109;6;157;8;22;19;2
3301009;43;196;19;14;200;0
3300456;10;173;10;21;25;26
1500800;64;744;11;1;237;0
3303302;68;180;18;97;148;34
4113700;122;140;31;24;193;0
4209102;32;83;27;0;118;0
3136702;45;63;25;17;76;0
5103403;99;222;29;27;209;1
2910800;32;342;13;237;131;0
2800308;137;240;57;55;279;0
3552205;123;103;30;34;199;1
3118601;29;254;29;26;76;1
3170206;77;152;49;8;203;0
3543402;147;72;35;28;159;0
3549904;46;66;18;57;102;0
2607901;25;282;11;39;48;0
3534401;112;150;23;38;97;0
3547809;15;106;12;143;37;0
2507507;70;580;31;0;226;0
3548708;36;60;16;115;94;0
5002704;89;171;42;19;227;9
3303500;70;411;22;40;103;8
2408102;70;326;37;52;163;0
2211001;108;250;55;23;471;0
3301702;112;576;15;99;252;1
2704302;118;1027;35;7;244;0
3304904;62;391;13;79;110;8
2111300;90;569;37;44;297;0
3509502;150;192;38;108;244;0
3518800;92;248;31;73;170;0
5208707;246;519;97;41;677;0
1501402;102;765;38;27;151;0
4314902;175;518;103;104;248;8
2611606;214;895;66;446;680;0
4106902;280;980;64;68;401;6
1302603;204;843;86;9;351;0
3106200;370;844;134;218;625;0
2304400;214;1268;127;257;610;0
5300108;354;881;158;3;640;0
2927408;357;1847;73;236;470;57
3304557;769;1764;227;795;1002;317
3550308;1251;1536;561;829;1461;163
